DATE,vwretd,ewretx,totval,usdcnt
19801017,-0.004421,-0.002458,1341538780.00,4909
19801020,0.007146,0.001703,1350890130.00,4906
19801021,-0.005720,-0.002852,1343363490.00,4919
19801022,0.001926,0.005276,1346148070.00,4922
19801023,-0.017670,-0.007886,1322194570.00,4924
19801024,0.002392,0.003345,1324406280.00,4924
19801027,-0.013921,-0.006465,1306065120.00,4926
19801028,0.000975,-0.002241,1307051440.00,4927
19801029,-0.002095,0.001887,1303746250.00,4929
19801030,-0.014858,-0.006540,1284262330.00,4933
19801031,0.010168,0.003174,1296360230.00,4933
19801103,0.011665,0.004175,1310021250.00,4933
19801105,0.017037,0.011210,1328706750.00,4935
19801106,-0.017688,-0.011407,1307045080.00,4937
19801107,0.001776,-0.002563,1308811880.00,4934
19801110,0.002561,0.000225,1311397660.00,4933
19801111,0.012748,0.007983,1328395940.00,4941
19801112,0.023210,0.012738,1358695370.00,4939
19801113,0.015160,0.010384,1382561140.00,4933
19801114,0.005426,0.006592,1390072020.00,4941
19801117,0.004191,0.000157,1394092370.00,4941
19801118,0.014199,0.007275,1410398430.00,4940
19801119,-0.003228,0.002690,1406531570.00,4945
19801120,0.009507,0.005554,1419188500.00,4953
19801121,-0.007624,-0.003154,1408241680.00,4958
19801124,-0.005725,-0.006101,1396874100.00,4955
19801125,0.008462,0.005867,1406693180.00,4954
19801126,0.005847,0.004851,1419196800.00,4951
19801128,0.003653,0.004892,1424861820.00,4950
19801201,-0.021246,-0.010960,1394020340.00,4950
19801202,-0.002727,-0.005683,1389799950.00,4961
19801203,-0.000590,0.003793,1389126870.00,4959
19801204,-0.000958,0.004846,1386038320.00,4959
19801205,-0.019118,-0.010426,1360678710.00,4960
19801208,-0.026472,-0.028061,1324604540.00,4965
19801209,-0.001651,-0.007977,1323887570.00,4969
19801210,-0.015740,-0.009114,1302788960.00,4974
19801211,-0.011309,-0.023645,1287584560.00,4962
19801212,0.014859,0.010459,1309014740.00,4965
19801215,0.001605,0.001845,1310836450.00,4974
19801216,0.007485,-0.001522,1320432160.00,4976
19801217,0.016168,0.007463,1342273260.00,4983
19801218,0.004134,0.006827,1347885710.00,4988
19801219,0.007119,0.007961,1357230810.00,4983
19801222,0.013764,0.007921,1375967660.00,4986
19801223,-0.002912,0.001326,1366495970.00,4981
19801224,0.004054,0.003768,1372212780.00,4986
19801226,0.004888,0.004043,1378892770.00,4997
19801229,-0.010363,-0.005822,1364804410.00,4998
19801230,0.002016,0.001151,1367708070.00,5003
19801231,0.003983,0.009891,1385323230.00,5003
19810102,0.006105,0.009414,1393455720.00,4990
19810105,0.009826,0.010396,1406882010.00,4987
19810106,0.000370,0.005313,1407203390.00,4984
19810107,-0.025806,-0.032396,1369529080.00,4964
19810108,-0.013230,-0.005193,1353342460.00,4979
19810109,0.004276,0.008757,1358593170.00,5005
19810112,0.000957,0.004291,1360066020.00,5003
19810113,-0.002215,-0.000707,1356990480.00,5000
19810114,0.003061,0.005653,1361131160.00,4997
19810115,0.005897,0.004163,1368925260.00,5003
19810116,0.005151,0.005719,1375397370.00,4998
19810119,-0.002288,0.001958,1371991670.00,4995
19810120,-0.018382,-0.010758,1346611840.00,5002
19810121,-0.003009,-0.002876,1342595170.00,5005
19810122,-0.007630,-0.004664,1332063340.00,5002
19810123,0.000063,0.001681,1332226400.00,5001
19810126,-0.004451,-0.004205,1326184730.00,5002
19810127,0.010451,0.004544,1340250500.00,5004
19810128,-0.004235,0.000959,1334998020.00,5013
19810129,-0.000343,0.002566,1331229230.00,5012
19810130,-0.004687,0.001075,1328894020.00,5016
19810202,-0.021861,-0.018912,1298192090.00,5016
19810203,0.010978,0.001001,1311350520.00,5014
19810204,0.002822,0.004651,1314866040.00,5014
19810205,0.009811,0.007826,1326549360.00,5003
19810206,0.008590,0.006758,1337644860.00,5012
19810209,-0.009191,-0.002930,1325098360.00,5021
19810210,-0.000914,-0.001290,1323388450.00,5024
19810211,-0.006941,-0.002470,1313385870.00,5017
19810212,-0.005914,-0.004518,1305655720.00,5016
19810213,-0.002344,-0.001986,1301655190.00,5022
19810217,0.004683,-0.000168,1307985270.00,5032
19810218,0.004640,0.001758,1314011800.00,5035
19810219,-0.013938,-0.008127,1295143670.00,5029
19810220,-0.000987,-0.001989,1293518830.00,5027
19810223,0.006074,0.001369,1299668160.00,5023
19810224,0.002164,0.002628,1302658540.00,5030
19810225,0.007200,-0.000111,1311749420.00,5034
19810226,0.011857,0.008609,1325902450.00,5031
19810227,0.009717,0.008129,1340861910.00,5028
19810302,0.006262,0.003543,1348666150.00,5021
19810303,-0.008779,-0.001756,1336353460.00,5020
19810304,0.001999,0.002342,1339107470.00,5028
19810305,-0.004884,0.001185,1332513240.00,5027
19810306,-0.000352,0.002891,1332688230.00,5035
19810309,0.008067,0.003138,1343084550.00,5038
19810310,-0.004477,-0.002507,1335921450.00,5041
19810311,-0.002799,-0.001902,1331613960.00,5040
19810312,0.022601,0.011623,1354040980.00,5038
19810313,0.000794,0.005737,1363280410.00,5037
19810316,0.010821,0.006281,1377002100.00,5042
19810317,-0.004202,-0.000312,1373051360.00,5046
19810318,0.002554,0.004181,1376208970.00,5048
19810319,-0.004228,0.003145,1370171970.00,5048
19810320,0.006941,0.008711,1379953180.00,5051
19810323,0.010877,0.005844,1392285590.00,5052
19810324,-0.005241,-0.000191,1388267820.00,5051
19810325,0.015900,0.008742,1407707180.00,5059
19810326,-0.003936,0.001791,1401996310.00,5060
19810327,-0.009736,-0.002529,1388494080.00,5063
19810330,-0.002231,-0.000322,1384524130.00,5063
19810331,0.010563,0.007459,1399775770.00,5062
19810401,0.005771,0.005126,1408852770.00,5070
19810402,0.000216,0.002857,1410345340.00,5074
19810403,-0.004311,0.002716,1405530860.00,5071
19810406,-0.010748,-0.006822,1390103510.00,5076
19810407,0.000003,0.001766,1389399670.00,5075
19810408,0.003588,0.003868,1395350200.00,5075
19810409,0.004015,0.004899,1401086320.00,5084
19810410,0.000486,0.004388,1400795390.00,5086
19810413,-0.010237,-0.005357,1386448100.00,5087
19810414,-0.004887,-0.003695,1379627880.00,5093
19810415,0.010461,0.006387,1393022380.00,5090
19810416,0.004719,0.008228,1398955070.00,5093
19810420,0.005443,0.003222,1404295680.00,5092
19810421,-0.008851,-0.002798,1396335840.00,5094
19810422,-0.000457,0.000853,1395856220.00,5102
19810423,-0.000161,0.002985,1395636070.00,5105
19810424,0.008121,0.006427,1405818940.00,5110
19810427,0.002525,0.001476,1408966490.00,5106
19810428,-0.009114,-0.008224,1395774170.00,5114
19810429,-0.008792,-0.005998,1383349650.00,5121
19810430,0.000710,0.002765,1383951610.00,5121
19810501,-0.001025,-0.000340,1382225800.00,5119
19810504,-0.014797,-0.014090,1360400530.00,5118
19810505,-0.003168,-0.006528,1355908200.00,5122
19810506,0.004477,0.002401,1359721000.00,5126
19810507,0.007817,0.005357,1373155810.00,5125
19810508,0.001471,0.004684,1374821440.00,5134
19810511,-0.013504,-0.007937,1354958770.00,5140
19810512,0.007046,0.000714,1364733990.00,5141
19810513,0.000454,0.002823,1364279840.00,5142
19810514,0.006441,0.005456,1374449480.00,5148
19810515,0.006943,0.005873,1382926110.00,5155
19810518,0.002143,0.001717,1386389270.00,5148
19810519,-0.002829,-0.002489,1382614680.00,5156
19810520,0.001681,0.003275,1383627980.00,5160
19810521,-0.000451,0.001286,1384058980.00,5161
19810522,0.000116,0.003450,1382897670.00,5167
19810526,0.009821,0.004131,1396219170.00,5172
19810527,0.007074,0.006287,1400521310.00,5173
19810528,-0.001431,0.004208,1395375540.00,5174
19810529,-0.004610,0.003596,1398734350.00,5176
19810601,-0.002002,0.000643,1393611370.00,5178
19810602,-0.013995,-0.011169,1375607200.00,5185
19810603,0.000495,-0.003169,1376211830.00,5185
19810604,0.002138,0.002601,1377323170.00,5183
19810605,0.009141,0.004756,1390107760.00,5189
19810608,-0.000060,-0.000330,1389870190.00,5186
19810609,-0.002745,-0.003652,1385918700.00,5190
19810610,0.002762,0.001797,1390103230.00,5200
19810611,0.010614,0.008216,1404476880.00,5197
19810612,0.000026,0.003822,1403711320.00,5193
19810615,0.000720,0.001543,1404578940.00,5197
19810616,-0.010994,-0.008626,1389089780.00,5199
19810617,0.007584,0.000660,1399916520.00,5199
19810618,-0.011091,-0.004766,1384423670.00,5198
19810619,0.004702,0.002546,1391222150.00,5205
19810622,-0.001890,-0.001158,1390266970.00,5210
19810623,0.009783,0.003508,1403824410.00,5217
19810624,-0.004823,-0.001514,1392872110.00,5221
19810625,0.002025,0.001076,1389392430.00,5224
19810626,-0.000994,0.000374,1397056680.00,5228
19810629,-0.006283,-0.005438,1391374280.00,5231
19810630,-0.005768,-0.007124,1383939500.00,5227
19810701,-0.009198,-0.006792,1370709710.00,5225
19810702,-0.009135,-0.006971,1357793230.00,5230
19810706,-0.010877,-0.014080,1337056980.00,5233
19810707,0.003927,-0.004215,1348077310.00,5239
19810708,0.001408,-0.000901,1350120560.00,5241
19810709,0.007228,0.006391,1359462170.00,5240
19810710,0.001410,0.004728,1361644520.00,5242
19810713,0.001764,0.000913,1363651500.00,5243
19810714,-0.000052,-0.004465,1362354660.00,5245
19810715,0.004352,0.004409,1369775550.00,5249
19810716,0.002670,0.003221,1373651360.00,5261
19810717,0.003403,0.004264,1378326490.00,5262
19810720,-0.014928,-0.012521,1357315070.00,5264
19810721,-0.004036,-0.008861,1350274030.00,5263
19810722,-0.007962,-0.003735,1339754980.00,5270
19810723,0.001567,-0.002014,1343945460.00,5277
19810724,0.008448,0.006098,1356944710.00,5276
19810727,0.008608,0.004361,1368108190.00,5272
19810728,-0.005179,-0.002514,1360942290.00,5272
19810729,0.000213,0.001340,1361098810.00,5276
19810730,0.005791,0.004188,1368949260.00,5281
19810731,0.007547,0.006573,1379549100.00,5291
19810803,-0.003017,-0.004266,1373722960.00,5289
19810804,0.004591,-0.001186,1377675030.00,5294
19810805,0.011532,0.004792,1393803100.00,5296
19810806,0.001899,0.002850,1395692600.00,5295
19810807,-0.004090,-0.001015,1390324620.00,5294
19810810,0.003864,-0.003116,1392102810.00,5288
19810811,0.009367,0.003516,1407536570.00,5287
19810812,-0.001855,0.001514,1404693040.00,5294
19810813,0.001661,0.001072,1406296820.00,5296
19810814,-0.006128,-0.001698,1398004240.00,5293
19810817,-0.009512,-0.009470,1384507360.00,5294
19810818,-0.010311,-0.011436,1370110060.00,5301
19810819,0.002562,0.000799,1373726740.00,5303
19810820,0.002088,0.001232,1376406760.00,5303
19810821,-0.009568,-0.005003,1363740330.00,5302
19810824,-0.029357,-0.025120,1324410960.00,5305
